beta_A,tG_A,eta_A,coef_A,beta_B,tG_B,eta_B,coef_B,Nx,Ny,pattern,sim,initial_timestep,final_timestep,initial_cell_count,final_cell_count,last_alive_timestep,num_apoptosis,num_extrusion,JobID,JobName,State,ExitCode,Timelimit,Start,End,Elapsed
0.50,100.00,0.10,1.00,0.30,100.00,0.20,1.00,10,10,control,668,0,657,100,1004,657,1319,0,1667671_668,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:32:20,2021-07-27T09:37:43,02:05:23
0.50,100.00,0.10,1.00,0.30,100.00,0.20,1.00,10,10,control,669,0,601,100,1000,601,1161,2,1667671_669,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:32:20,2021-07-27T09:29:34,01:57:14
0.50,100.00,0.10,1.00,0.30,100.00,0.20,1.00,10,10,control,670,0,601,100,1001,601,1205,1,1667671_670,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:33:21,2021-07-27T09:29:08,01:55:47
0.50,100.00,0.10,1.00,0.30,100.00,0.20,1.00,10,10,control,671,0,675,100,1018,675,1268,1,1667671_671,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:33:21,2021-07-27T09:33:16,01:59:55
0.50,100.00,0.10,1.00,0.30,100.00,0.20,1.00,10,10,control,672,0,661,100,1008,661,1282,0,1667671_672,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:34:23,2021-07-27T09:37:00,02:02:37
0.50,100.00,0.10,1.00,0.30,100.00,0.20,1.00,10,10,control,673,0,632,100,1012,632,1268,2,1667671_673,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:34:23,2021-07-27T09:34:35,02:00:12
0.50,100.00,0.10,1.00,0.30,100.00,0.20,1.00,10,10,control,674,0,655,100,1000,655,1258,1,1667671_674,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:35:25,2021-07-27T09:38:33,02:03:08
0.50,100.00,0.10,1.00,0.30,100.00,0.20,1.00,10,10,control,675,0,662,100,1005,662,1269,0,1667671_675,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:35:25,2021-07-27T09:35:03,01:59:38
0.50,100.00,0.10,1.00,0.30,100.00,0.20,1.00,10,10,control,676,0,627,100,1004,627,1260,1,1667671_676,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:35:25,2021-07-27T09:34:19,01:58:54
0.50,100.00,0.10,1.00,0.30,100.00,0.20,1.00,10,10,control,677,0,620,100,999,620,1198,2,1667671_677,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:36:27,2021-07-27T09:32:53,01:56:26
0.50,100.00,0.10,1.00,0.30,100.00,0.20,1.00,10,10,control,678,0,601,100,1004,601,1148,0,1667671_678,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:36:27,2021-07-27T09:33:23,01:56:56
0.50,100.00,0.10,1.00,0.30,100.00,0.20,1.00,10,10,control,679,0,688,100,999,688,1308,1,1667671_679,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:37:28,2021-07-27T09:42:40,02:05:12
0.50,100.00,0.10,1.00,0.30,100.00,0.22,1.00,10,10,control,680,0,572,100,999,572,1008,2,1667671_680,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:37:28,2021-07-27T09:28:04,01:50:36
0.50,100.00,0.10,1.00,0.30,100.00,0.22,1.00,10,10,control,681,0,608,100,1000,608,1039,1,1667671_681,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:38:30,2021-07-27T09:30:36,01:52:06
0.50,100.00,0.10,1.00,0.30,100.00,0.22,1.00,10,10,control,682,0,554,100,1006,554,1013,0,1667671_682,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:39:31,2021-07-27T09:27:41,01:48:10
0.50,100.00,0.10,1.00,0.30,100.00,0.22,1.00,10,10,control,683,0,560,100,1002,560,941,4,1667671_683,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:39:31,2021-07-27T09:23:31,01:44:00
0.50,100.00,0.10,1.00,0.30,100.00,0.22,1.00,10,10,control,684,0,546,100,1002,546,932,3,1667671_684,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:40:33,2021-07-27T09:23:33,01:43:00
0.50,100.00,0.10,1.00,0.30,100.00,0.22,1.00,10,10,control,685,0,546,100,1002,546,952,1,1667671_685,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:42:36,2021-07-27T09:27:09,01:44:33
0.50,100.00,0.10,1.00,0.30,100.00,0.22,1.00,10,10,control,686,0,585,100,1000,585,1007,2,1667671_686,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:44:40,2021-07-27T09:33:31,01:48:51
0.50,100.00,0.10,1.00,0.30,100.00,0.22,1.00,10,10,control,687,0,599,100,1000,599,1018,1,1667671_687,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:44:40,2021-07-27T09:34:35,01:49:55
0.50,100.00,0.10,1.00,0.30,100.00,0.22,1.00,10,10,control,688,0,610,100,999,610,1067,1,1667671_688,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:46:43,2021-07-27T09:39:27,01:52:44
0.50,100.00,0.10,1.00,0.30,100.00,0.22,1.00,10,10,control,689,0,556,100,1001,556,1020,3,1667671_689,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:46:43,2021-07-27T09:34:51,01:48:08
0.50,100.00,0.10,1.00,0.30,100.00,0.22,1.00,10,10,control,690,0,559,100,1006,559,952,3,1667671_690,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:46:43,2021-07-27T09:34:19,01:47:36
0.50,100.00,0.10,1.00,0.30,100.00,0.22,1.00,10,10,control,691,0,580,100,1003,580,1043,4,1667671_691,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:48:47,2021-07-27T09:38:32,01:49:45
0.50,100.00,0.10,1.00,0.30,100.00,0.22,1.00,10,10,control,692,0,574,100,999,574,985,3,1667671_692,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:48:47,2021-07-27T09:37:25,01:48:38
0.50,100.00,0.10,1.00,0.30,100.00,0.22,1.00,10,10,control,693,0,555,100,1002,555,959,1,1667671_693,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:49:49,2021-07-27T09:36:59,01:47:10
0.50,100.00,0.10,1.00,0.30,100.00,0.22,1.00,10,10,control,694,0,599,100,1001,599,1110,2,1667671_694,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:50:50,2021-07-27T09:45:39,01:54:49
0.50,100.00,0.10,1.00,0.30,100.00,0.22,1.00,10,10,control,695,0,566,100,997,566,973,1,1667671_695,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:50:50,2021-07-27T09:38:50,01:48:00
0.50,100.00,0.10,1.00,0.30,100.00,0.22,1.00,10,10,control,696,0,560,100,1005,560,913,2,1667671_696,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:52:54,2021-07-27T09:34:52,01:41:58
0.50,100.00,0.10,1.00,0.30,100.00,0.22,1.00,10,10,control,697,0,584,100,1001,584,1035,2,1667671_697,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:54:57,2021-07-27T09:43:54,01:48:57
0.50,100.00,0.10,1.00,0.30,100.00,0.22,1.00,10,10,control,698,0,540,100,1000,540,930,2,1667671_698,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:54:57,2021-07-27T09:37:27,01:42:30
0.50,100.00,0.10,1.00,0.30,100.00,0.22,1.00,10,10,control,699,0,563,100,1000,563,979,3,1667671_699,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:55:59,2021-07-27T09:42:06,01:46:07
0.50,100.00,0.10,1.00,0.30,100.00,0.24,1.00,10,10,control,700,0,517,100,1001,517,758,3,1667671_700,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:55:59,2021-07-27T09:31:55,01:35:56
0.50,100.00,0.10,1.00,0.30,100.00,0.24,1.00,10,10,control,701,0,489,100,1003,489,696,6,1667671_701,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:55:59,2021-07-27T09:26:38,01:30:39
0.50,100.00,0.10,1.00,0.30,100.00,0.24,1.00,10,10,control,702,0,518,100,1004,518,841,3,1667671_702,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:58:03,2021-07-27T09:40:53,01:42:50
0.50,100.00,0.10,1.00,0.30,100.00,0.24,1.00,10,10,control,703,0,520,100,1002,520,785,6,1667671_703,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T07:59:04,2021-07-27T09:36:40,01:37:36
0.50,100.00,0.10,1.00,0.30,100.00,0.24,1.00,10,10,control,704,0,506,100,996,506,764,4,1667671_704,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:00:06,2021-07-27T09:35:44,01:35:38
0.50,100.00,0.10,1.00,0.30,100.00,0.24,1.00,10,10,control,705,0,504,100,1000,504,753,3,1667671_705,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:00:06,2021-07-27T09:36:57,01:36:51
0.50,100.00,0.10,1.00,0.30,100.00,0.24,1.00,10,10,control,706,0,509,100,1002,509,721,1,1667671_706,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:01:08,2021-07-27T09:34:32,01:33:24
0.50,100.00,0.10,1.00,0.30,100.00,0.24,1.00,10,10,control,707,0,494,100,998,494,699,8,1667671_707,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:02:10,2021-07-27T09:38:31,01:36:21
0.50,100.00,0.10,1.00,0.30,100.00,0.24,1.00,10,10,control,708,0,539,100,999,539,841,3,1667671_708,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:03:12,2021-07-27T09:44:03,01:40:51
0.50,100.00,0.10,1.00,0.30,100.00,0.24,1.00,10,10,control,709,0,526,100,1000,526,798,3,1667671_709,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:04:14,2021-07-27T09:41:14,01:37:00
0.50,100.00,0.10,1.00,0.30,100.00,0.24,1.00,10,10,control,710,0,529,100,1001,529,802,4,1667671_710,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:04:14,2021-07-27T09:41:28,01:37:14
0.50,100.00,0.10,1.00,0.30,100.00,0.24,1.00,10,10,control,711,0,215,100,284,215,139,0,1667671_711,heterotyp+,FAILED,1:0,2-00:00:00,2021-07-27T08:05:15,2021-07-27T08:23:28,00:18:13
0.50,100.00,0.10,1.00,0.30,100.00,0.24,1.00,10,10,control,712,0,518,100,1004,518,806,5,1667671_712,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:05:15,2021-07-27T09:42:33,01:37:18
0.50,100.00,0.10,1.00,0.30,100.00,0.24,1.00,10,10,control,713,0,495,100,1007,495,725,3,1667671_713,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:07:19,2021-07-27T09:41:22,01:34:03
0.50,100.00,0.10,1.00,0.30,100.00,0.24,1.00,10,10,control,714,0,501,100,1002,501,728,3,1667671_714,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:08:21,2021-07-27T09:41:57,01:33:36
0.50,100.00,0.10,1.00,0.30,100.00,0.24,1.00,10,10,control,715,0,552,100,1002,552,819,2,1667671_715,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:09:22,2021-07-27T09:53:46,01:44:24
0.50,100.00,0.10,1.00,0.30,100.00,0.24,1.00,10,10,control,716,0,486,100,1001,486,715,5,1667671_716,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:13:29,2021-07-27T09:46:37,01:33:08
0.50,100.00,0.10,1.00,0.30,100.00,0.24,1.00,10,10,control,717,0,511,100,1000,511,762,7,1667671_717,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:14:31,2021-07-27T09:50:09,01:35:38
0.50,100.00,0.10,1.00,0.30,100.00,0.24,1.00,10,10,control,718,0,511,100,1000,511,745,1,1667671_718,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:16:35,2021-07-27T09:49:54,01:33:19
0.50,100.00,0.10,1.00,0.30,100.00,0.24,1.00,10,10,control,719,0,519,100,1001,519,855,4,1667671_719,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:16:35,2021-07-27T10:04:34,01:47:59
0.50,100.00,0.10,1.00,0.40,100.00,0.02,1.00,10,10,control,720,0,82,100,8,82,161,0,1667671_720,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:16:35,2021-07-27T08:18:31,00:01:56
0.50,100.00,0.10,1.00,0.40,100.00,0.02,1.00,10,10,control,721,0,93,100,10,93,168,0,1667671_721,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:17:36,2021-07-27T08:19:42,00:02:06
0.50,100.00,0.10,1.00,0.40,100.00,0.02,1.00,10,10,control,722,0,100,100,10,100,165,0,1667671_722,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:18:38,2021-07-27T08:20:49,00:02:11
0.50,100.00,0.10,1.00,0.40,100.00,0.02,1.00,10,10,control,723,0,95,100,10,95,160,0,1667671_723,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:18:38,2021-07-27T08:20:36,00:01:58
0.50,100.00,0.10,1.00,0.40,100.00,0.02,1.00,10,10,control,724,0,85,100,10,85,175,0,1667671_724,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:18:38,2021-07-27T08:20:44,00:02:06
0.50,100.00,0.10,1.00,0.40,100.00,0.02,1.00,10,10,control,725,0,107,100,10,107,170,0,1667671_725,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:19:40,2021-07-27T08:21:56,00:02:16
0.50,100.00,0.10,1.00,0.40,100.00,0.02,1.00,10,10,control,726,0,86,100,9,86,167,0,1667671_726,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:20:41,2021-07-27T08:22:46,00:02:05
0.50,100.00,0.10,1.00,0.40,100.00,0.02,1.00,10,10,control,727,0,132,100,10,132,183,0,1667671_727,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:20:41,2021-07-27T08:23:27,00:02:46
0.50,100.00,0.10,1.00,0.40,100.00,0.02,1.00,10,10,control,728,0,87,100,10,87,162,0,1667671_728,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:20:41,2021-07-27T08:22:46,00:02:05
0.50,100.00,0.10,1.00,0.40,100.00,0.02,1.00,10,10,control,729,0,95,100,9,95,169,0,1667671_729,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:21:43,2021-07-27T08:23:47,00:02:04
0.50,100.00,0.10,1.00,0.40,100.00,0.02,1.00,10,10,control,730,0,128,100,11,128,184,0,1667671_730,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:21:43,2021-07-27T08:24:17,00:02:34
0.50,100.00,0.10,1.00,0.40,100.00,0.02,1.00,10,10,control,731,0,122,100,10,122,182,0,1667671_731,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:22:44,2021-07-27T08:25:08,00:02:24
0.50,100.00,0.10,1.00,0.40,100.00,0.02,1.00,10,10,control,732,0,128,100,10,128,177,0,1667671_732,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:23:46,2021-07-27T08:26:12,00:02:26
0.50,100.00,0.10,1.00,0.40,100.00,0.02,1.00,10,10,control,733,0,81,100,10,81,158,0,1667671_733,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:23:46,2021-07-27T08:25:43,00:01:57
0.50,100.00,0.10,1.00,0.40,100.00,0.02,1.00,10,10,control,734,0,103,100,10,103,167,0,1667671_734,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:23:46,2021-07-27T08:25:52,00:02:06
0.50,100.00,0.10,1.00,0.40,100.00,0.02,1.00,10,10,control,735,0,90,100,12,90,169,0,1667671_735,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:23:46,2021-07-27T08:25:52,00:02:06
0.50,100.00,0.10,1.00,0.40,100.00,0.02,1.00,10,10,control,736,0,111,100,10,111,169,0,1667671_736,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:24:48,2021-07-27T08:27:05,00:02:17
0.50,100.00,0.10,1.00,0.40,100.00,0.02,1.00,10,10,control,737,0,91,100,10,91,177,0,1667671_737,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:24:48,2021-07-27T08:27:04,00:02:16
0.50,100.00,0.10,1.00,0.40,100.00,0.02,1.00,10,10,control,738,0,90,100,10,90,160,0,1667671_738,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:24:48,2021-07-27T08:26:52,00:02:04
0.50,100.00,0.10,1.00,0.40,100.00,0.02,1.00,10,10,control,739,0,88,100,10,88,169,0,1667671_739,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:25:49,2021-07-27T08:27:57,00:02:08
0.50,100.00,0.10,1.00,0.40,100.00,0.04,1.00,10,10,control,740,0,156,100,10,156,185,0,1667671_740,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:25:49,2021-07-27T08:28:56,00:03:07
0.50,100.00,0.10,1.00,0.40,100.00,0.04,1.00,10,10,control,741,0,147,100,10,147,190,0,1667671_741,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:25:49,2021-07-27T08:28:58,00:03:09
0.50,100.00,0.10,1.00,0.40,100.00,0.04,1.00,10,10,control,742,0,159,100,10,159,180,0,1667671_742,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:25:49,2021-07-27T08:28:52,00:03:03
0.50,100.00,0.10,1.00,0.40,100.00,0.04,1.00,10,10,control,743,0,231,100,10,231,216,0,1667671_743,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:26:51,2021-07-27T08:30:52,00:04:01
0.50,100.00,0.10,1.00,0.40,100.00,0.04,1.00,10,10,control,744,0,161,100,10,161,190,0,1667671_744,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:26:51,2021-07-27T08:30:19,00:03:28
0.50,100.00,0.10,1.00,0.40,100.00,0.04,1.00,10,10,control,745,0,213,100,10,213,198,0,1667671_745,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:26:51,2021-07-27T08:30:32,00:03:41
0.50,100.00,0.10,1.00,0.40,100.00,0.04,1.00,10,10,control,746,0,161,100,10,161,193,0,1667671_746,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:27:52,2021-07-27T08:31:29,00:03:37
0.50,100.00,0.10,1.00,0.40,100.00,0.04,1.00,10,10,control,747,0,187,100,10,187,194,0,1667671_747,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:27:52,2021-07-27T08:31:27,00:03:35
0.50,100.00,0.10,1.00,0.40,100.00,0.04,1.00,10,10,control,748,0,155,100,10,155,192,0,1667671_748,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:27:52,2021-07-27T08:31:16,00:03:24
0.50,100.00,0.10,1.00,0.40,100.00,0.04,1.00,10,10,control,749,0,166,100,10,166,186,0,1667671_749,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:27:52,2021-07-27T08:31:20,00:03:28
0.50,100.00,0.10,1.00,0.40,100.00,0.04,1.00,10,10,control,750,0,150,100,9,150,189,0,1667671_750,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:28:54,2021-07-27T08:32:01,00:03:07
0.50,100.00,0.10,1.00,0.40,100.00,0.04,1.00,10,10,control,751,0,207,100,10,207,214,0,1667671_751,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:28:54,2021-07-27T08:33:04,00:04:10
0.50,100.00,0.10,1.00,0.40,100.00,0.04,1.00,10,10,control,752,0,221,100,10,221,210,0,1667671_752,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:28:54,2021-07-27T08:33:08,00:04:14
0.50,100.00,0.10,1.00,0.40,100.00,0.04,1.00,10,10,control,753,0,223,100,10,223,224,0,1667671_753,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:29:56,2021-07-27T08:34:32,00:04:36
0.50,100.00,0.10,1.00,0.40,100.00,0.04,1.00,10,10,control,754,0,184,100,10,184,210,0,1667671_754,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:29:56,2021-07-27T08:33:50,00:03:54
0.50,100.00,0.10,1.00,0.40,100.00,0.04,1.00,10,10,control,755,0,182,100,10,182,204,0,1667671_755,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:30:57,2021-07-27T08:34:47,00:03:50
0.50,100.00,0.10,1.00,0.40,100.00,0.04,1.00,10,10,control,756,0,148,100,10,148,200,0,1667671_756,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:30:57,2021-07-27T08:34:31,00:03:34
0.50,100.00,0.10,1.00,0.40,100.00,0.04,1.00,10,10,control,757,0,175,100,10,175,202,0,1667671_757,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:30:57,2021-07-27T08:34:24,00:03:27
0.50,100.00,0.10,1.00,0.40,100.00,0.04,1.00,10,10,control,758,0,158,100,10,158,195,0,1667671_758,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:30:57,2021-07-27T08:34:20,00:03:23
0.50,100.00,0.10,1.00,0.40,100.00,0.04,1.00,10,10,control,759,0,164,100,9,164,194,0,1667671_759,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:30:57,2021-07-27T08:34:28,00:03:31
0.50,100.00,0.10,1.00,0.40,100.00,0.06,1.00,10,10,control,760,0,308,100,10,308,250,0,1667671_760,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:31:59,2021-07-27T08:38:14,00:06:15
0.50,100.00,0.10,1.00,0.40,100.00,0.06,1.00,10,10,control,761,0,320,100,10,320,245,0,1667671_761,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:31:59,2021-07-27T08:38:00,00:06:01
0.50,100.00,0.10,1.00,0.40,100.00,0.06,1.00,10,10,control,762,0,225,100,10,225,227,0,1667671_762,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:31:59,2021-07-27T08:36:59,00:05:00
0.50,100.00,0.10,1.00,0.40,100.00,0.06,1.00,10,10,control,763,0,345,100,10,345,247,1,1667671_763,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:31:59,2021-07-27T08:38:06,00:06:07
0.50,100.00,0.10,1.00,0.40,100.00,0.06,1.00,10,10,control,764,0,344,100,10,344,224,0,1667671_764,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:31:59,2021-07-27T08:37:14,00:05:15
0.50,100.00,0.10,1.00,0.40,100.00,0.06,1.00,10,10,control,765,0,350,100,11,350,246,0,1667671_765,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:33:01,2021-07-27T08:39:15,00:06:14
0.50,100.00,0.10,1.00,0.40,100.00,0.06,1.00,10,10,control,766,0,273,100,10,273,223,0,1667671_766,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:34:04,2021-07-27T08:39:16,00:05:12
0.50,100.00,0.10,1.00,0.40,100.00,0.06,1.00,10,10,control,767,0,327,100,10,327,231,0,1667671_767,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:34:04,2021-07-27T08:39:34,00:05:30
0.50,100.00,0.10,1.00,0.40,100.00,0.06,1.00,10,10,control,768,0,321,100,10,321,256,0,1667671_768,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:34:04,2021-07-27T08:40:32,00:06:28
0.50,100.00,0.10,1.00,0.40,100.00,0.06,1.00,10,10,control,769,0,238,100,10,238,237,0,1667671_769,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:35:06,2021-07-27T08:40:29,00:05:23
0.50,100.00,0.10,1.00,0.40,100.00,0.06,1.00,10,10,control,770,0,229,100,9,229,224,0,1667671_770,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:35:06,2021-07-27T08:39:52,00:04:46
0.50,100.00,0.10,1.00,0.40,100.00,0.06,1.00,10,10,control,771,0,261,100,10,261,242,0,1667671_771,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:35:06,2021-07-27T08:40:48,00:05:42
0.50,100.00,0.10,1.00,0.40,100.00,0.06,1.00,10,10,control,772,0,294,100,10,294,255,0,1667671_772,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:35:06,2021-07-27T08:41:18,00:06:12
0.50,100.00,0.10,1.00,0.40,100.00,0.06,1.00,10,10,control,773,0,232,100,9,232,229,0,1667671_773,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:35:06,2021-07-27T08:40:06,00:05:00
0.50,100.00,0.10,1.00,0.40,100.00,0.06,1.00,10,10,control,774,0,245,100,10,245,217,0,1667671_774,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:35:06,2021-07-27T08:39:55,00:04:49
0.50,100.00,0.10,1.00,0.40,100.00,0.06,1.00,10,10,control,775,0,249,100,9,249,222,0,1667671_775,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:37:10,2021-07-27T08:42:14,00:05:04
0.50,100.00,0.10,1.00,0.40,100.00,0.06,1.00,10,10,control,776,0,256,100,10,256,236,0,1667671_776,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:38:11,2021-07-27T08:43:31,00:05:20
0.50,100.00,0.10,1.00,0.40,100.00,0.06,1.00,10,10,control,777,0,378,100,10,378,275,0,1667671_777,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:38:11,2021-07-27T08:45:07,00:06:56
0.50,100.00,0.10,1.00,0.40,100.00,0.06,1.00,10,10,control,778,0,254,100,10,254,237,0,1667671_778,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:38:11,2021-07-27T08:43:43,00:05:32
0.50,100.00,0.10,1.00,0.40,100.00,0.06,1.00,10,10,control,779,0,320,100,10,320,226,0,1667671_779,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:38:11,2021-07-27T08:43:45,00:05:34
0.50,100.00,0.10,1.00,0.40,100.00,0.08,1.00,10,10,control,780,0,413,100,10,413,274,0,1667671_780,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:38:11,2021-07-27T08:45:53,00:07:42
0.50,100.00,0.10,1.00,0.40,100.00,0.08,1.00,10,10,control,781,0,585,100,9,585,342,0,1667671_781,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:39:13,2021-07-27T08:49:31,00:10:18
0.50,100.00,0.10,1.00,0.40,100.00,0.08,1.00,10,10,control,782,0,521,100,10,521,317,0,1667671_782,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:39:13,2021-07-27T08:48:43,00:09:30
0.50,100.00,0.10,1.00,0.40,100.00,0.08,1.00,10,10,control,783,0,539,100,10,539,343,0,1667671_783,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T08:40:14,2021-07-27T08:50:48,00:10:34
