theta,n0,sim,initial_timestep,final_timestep,initial_cell_count,final_cell_count,last_alive_timestep,num_apoptosis,num_extrusion,JobID,JobName,State,ExitCode,Timelimit,Start,End,Elapsed
0.80,5,879,0,428,5,51,428,10,0,327257_879,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:10,00:02:13
0.80,5,880,0,434,5,50,434,8,0,327257_880,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:10,00:02:13
0.80,5,881,0,436,5,50,436,14,0,327257_881,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:23,00:02:26
0.80,5,882,0,477,5,50,477,21,0,327257_882,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:45,00:02:48
0.80,5,883,0,515,5,50,515,12,0,327257_883,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:12,00:02:15
0.80,5,884,0,434,5,50,434,14,0,327257_884,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:31,00:02:34
0.80,5,885,0,399,5,50,399,14,0,327257_885,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:25,00:02:28
0.80,5,886,0,425,5,50,425,8,0,327257_886,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:16,00:02:19
0.80,5,887,0,459,5,50,459,13,0,327257_887,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:37,00:02:40
0.80,5,888,0,385,5,50,385,10,0,327257_888,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:28,00:02:31
0.80,5,889,0,495,5,51,495,14,0,327257_889,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:24,00:02:27
0.80,5,890,0,384,5,50,384,10,0,327257_890,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:07,00:02:10
0.80,5,891,0,400,5,50,400,14,0,327257_891,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:27,00:02:30
0.80,5,892,0,380,5,49,380,17,0,327257_892,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:37,00:02:40
0.80,5,893,0,446,5,50,446,17,0,327257_893,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:37,00:02:40
0.80,5,894,0,409,5,50,409,14,0,327257_894,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:18,00:02:21
0.80,5,895,0,428,5,51,428,16,0,327257_895,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:30,00:02:33
0.80,5,896,0,391,5,50,391,14,0,327257_896,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:23,00:02:26
0.80,5,897,0,352,5,50,352,8,0,327257_897,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:25,00:02:28
0.80,5,898,0,469,5,50,469,19,0,327257_898,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:49,00:02:52
0.80,5,899,0,393,5,51,393,11,0,327257_899,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:19:57,2021-09-30T23:22:43,00:02:46
